ticker,t,Price,VIX_wk,VIX_mn,VIX_sp
AAAA,2017-06-13T09:31:00Z,147.39,22.9066976456027,25.4380797276318,22.8668880559401
AAAA,2017-06-13T09:32:00Z,147.13,22.8367548867994,25.7154876427476,22.8261039354906
AAAA,2017-06-13T09:33:00Z,147.015,22.781213403625,25.5992914509853,22.769425752524
AAAA,2017-06-13T09:34:00Z,146.8,22.7482164265375,25.4874964285676,22.7470719455823
AAAA,2017-06-13T09:35:00Z,146.63,22.7530769158553,25.4439060759876,22.754061084717
AAAA,2017-06-13T09:36:00Z,146.685,22.565326532114,25.0692475237742,22.5654685691859
AAAA,2017-06-13T09:37:00Z,146.505,22.5406250804281,24.8900222316903,22.5499034888271
AAAA,2017-06-13T09:38:00Z,146.545,22.4717214507363,24.7421502501356,22.4813679791711
AAAA,2017-06-13T09:39:00Z,146.485,22.4432191934912,24.7428120616971,22.4478600314882
AAAA,2017-06-13T09:40:00Z,146.615,22.3319741650154,24.5027513489335,22.3396660127254
AAAA,2017-06-13T09:41:00Z,146.915,22.0958742210392,24.3319871840114,22.1079109111595
AAAA,2017-06-13T09:42:00Z,146.945,21.9677602755524,24.2296162946134,21.9721154629192
AAAA,2017-06-13T09:43:00Z,146.84,21.9496359478146,24.1588412618846,21.9574761693532
AAAA,2017-06-13T09:44:00Z,147.1,21.7958372606456,23.9761885660938,21.7982975047678
AAAA,2017-06-13T09:45:00Z,147.085,21.7945877213035,23.8559234067512,21.7958861468275
AAAA,2017-06-13T09:46:00Z,147.015,21.7656217284489,23.8250378765378,21.7627124830996
AAAA,2017-06-13T09:47:00Z,147.285,21.606654070789,23.5872836532537,21.5984698136035
AAAA,2017-06-13T09:48:00Z,147.26,21.5173352833071,23.5551358386807,21.5033535992062
AAAA,2017-06-13T09:49:00Z,147.255,21.4160459256841,23.566234031678,21.3933706123465
AAAA,2017-06-13T09:50:00Z,147.24,21.4491862427887,23.5426357211262,21.4226534438715
AAAA,2017-06-13T09:51:00Z,147.195,21.4504931845575,23.5228438076353,21.4249865234574
AAAA,2017-06-13T09:52:00Z,147.14,21.4315848244188,23.494365901899,21.4038403578188
AAAA,2017-06-13T09:53:00Z,147.085,21.4287548669573,23.4971985587953,21.4004418949783
AAAA,2017-06-13T09:54:00Z,146.94,21.4374203452187,23.4588803337868,21.4075608399352
AAAA,2017-06-13T09:55:00Z,146.875,21.4348843177578,23.5137487523258,21.4054165861365
AAAA,2017-06-13T09:56:00Z,146.79,21.3872140928449,23.5422044216365,21.34238143712
AAAA,2017-06-13T09:57:00Z,146.765,21.3980483041685,23.3448356354274,21.3555764415274
AAAA,2017-06-13T09:58:00Z,146.695,21.3796164637116,23.4786593483806,21.3574535552501
AAAA,2017-06-13T09:59:00Z,146.685,21.333756856321,23.4000209676673,21.3073756425437
AAAA,2017-06-13T10:00:00Z,146.725,21.3181032487031,23.35050358073,21.2843356471163
AAAA,2017-06-13T10:01:00Z,146.58,21.301760621693,23.3676914586485,21.261110280485
AAAA,2017-06-13T10:02:00Z,146.435,21.3348597142033,23.3434253071896,21.2972593107514
AAAA,2017-06-13T10:03:00Z,146.365,21.354830874518,23.3745337908308,21.3207351187175
AAAA,2017-06-13T10:04:00Z,146.355,21.3509510251909,23.373743029151,21.3100060536518
AAAA,2017-06-13T10:05:00Z,146.335,21.3679652869429,23.4739449171379,21.3304523986798
AAAA,2017-06-13T10:06:00Z,146.285,21.4070706675042,23.5057810914308,21.3650910472415
AAAA,2017-06-13T10:07:00Z,146.29,21.4103963925055,23.5402237747431,21.3670021750896
AAAA,2017-06-13T10:08:00Z,146.165,21.4790952979613,23.6463359029441,21.440730169286
AAAA,2017-06-13T10:09:00Z,146.085,21.4717804326289,23.7179531432594,21.4221860942762
AAAA,2017-06-13T10:10:00Z,146.275,21.4664262405547,23.6597186416122,21.4160032236813
AAAA,2017-06-13T10:11:00Z,146.16,21.4629349387287,23.6350733102435,21.4117980355119
AAAA,2017-06-13T10:12:00Z,146.295,21.4606368374756,23.6068196715543,21.4109825617144
AAAA,2017-06-13T10:13:00Z,146.215,21.4644889157539,23.660811499807,21.4175877494573
AAAA,2017-06-13T10:14:00Z,146.255,21.4500245522426,23.5949406954719,21.4015491902871
AAAA,2017-06-13T10:15:00Z,146.38,21.4163690936131,23.4738589968425,21.3718346191685
AAAA,2017-06-13T10:16:00Z,146.455,21.3948084613581,23.4559973764469,21.3489364889604
AAAA,2017-06-13T10:17:00Z,146.265,21.4284898926282,23.4434884988582,21.3985861866704
AAAA,2017-06-13T10:18:00Z,146.255,21.4312455578757,23.3066278920008,21.4046852280152
AAAA,2017-06-13T10:19:00Z,146.115,21.4338058451873,23.4046603867562,21.4081969336744
AAAA,2017-06-13T10:20:00Z,146.175,21.4396664393296,23.3501888685748,21.4167902585898
AAAA,2017-06-13T10:21:00Z,146.125,21.4363708451113,23.3911855555747,21.4057544734502
AAAA,2017-06-13T10:22:00Z,146.29,21.3985627459495,23.4333546471371,21.3724979423757
AAAA,2017-06-13T10:23:00Z,146.245,21.4035916936298,23.4747383969741,21.3843944825305
AAAA,2017-06-13T10:24:00Z,146.375,21.3747847168796,23.4185804873631,21.3529813787668
AAAA,2017-06-13T10:25:00Z,146.155,21.405307436484,23.5161672986628,21.3775807198483
AAAA,2017-06-13T10:26:00Z,146.155,21.4126216008303,23.4799620470214,21.3814527386974
AAAA,2017-06-13T10:27:00Z,146.02,21.433263149288,23.5416012500807,21.4043285937184
AAAA,2017-06-13T10:28:00Z,146.15,21.4059027893114,23.5222535346429,21.3819044960727
AAAA,2017-06-13T10:29:00Z,146.115,21.3896481752958,23.5624874896336,21.3573605178624
AAAA,2017-06-13T10:30:00Z,146.235,21.3768142109303,23.5728935116007,21.3444024274229
AAAA,2017-06-13T10:31:00Z,146.405,21.3626467406723,23.6002085280892,21.3461309031848
AAAA,2017-06-13T10:32:00Z,146.39,21.3780454025377,23.6187438106343,21.3667925434504
AAAA,2017-06-13T10:33:00Z,146.4,21.3443497635785,23.5667785454042,21.3267986437445
AAAA,2017-06-13T10:34:00Z,146.555,21.2307332764916,23.2813735451399,21.2009116744514
AAAA,2017-06-13T10:35:00Z,146.505,21.2491886839159,23.3240805044349,21.2153135516358
AAAA,2017-06-13T10:36:00Z,146.47,21.2407653862309,23.1753461611073,21.2110040311803
AAAA,2017-06-13T10:37:00Z,146.47,21.2347491834714,23.0692975439117,21.2042846314917
AAAA,2017-06-13T10:38:00Z,146.475,21.2324298697307,23.0347065704978,21.2017071240581
AAAA,2017-06-13T10:39:00Z,146.415,21.2240482187575,22.9991708402568,21.1887598124359
AAAA,2017-06-13T10:40:00Z,146.4,21.2244403561117,22.9801941253334,21.2009160963854
AAAA,2017-06-13T10:41:00Z,146.295,21.2168466365246,22.9727339179024,21.1894789665836
AAAA,2017-06-13T10:42:00Z,146.195,21.2089856191376,22.9627564680295,21.1829696414083
AAAA,2017-06-13T10:43:00Z,146.2,21.1779319078977,22.9297319103578,21.1464972837065
AAAA,2017-06-13T10:44:00Z,146.225,21.1819983861138,22.8514525786611,21.152463146005
AAAA,2017-06-13T10:45:00Z,146.15,21.1714326741619,22.8439620553318,21.1398505239747
AAAA,2017-06-13T10:46:00Z,145.915,21.2333189092757,22.9131980559421,21.1996503559472
AAAA,2017-06-13T10:47:00Z,145.725,21.3327491734601,23.1361838473659,21.300776817921
AAAA,2017-06-13T10:48:00Z,145.8,21.32651463424,23.1791516070552,21.2992052374021
AAAA,2017-06-13T10:49:00Z,145.78,21.3218988077653,22.9841736015556,21.2866268005116
AAAA,2017-06-13T10:50:00Z,145.745,21.3357179962838,23.1036148063389,21.3073807202089
AAAA,2017-06-13T10:51:00Z,145.62,21.3700017868731,23.1365401204731,21.3459958914543
AAAA,2017-06-13T10:52:00Z,145.655,21.3644707407086,23.0975005812003,21.33622757334
AAAA,2017-06-13T10:53:00Z,145.715,21.4173182155083,23.1763556494176,21.3953704707459
AAAA,2017-06-13T10:54:00Z,145.755,21.3905985611369,23.1812931424495,21.3673490389163
AAAA,2017-06-13T10:55:00Z,145.665,21.4157213588392,23.2212931387335,21.3902738369772
AAAA,2017-06-13T10:56:00Z,145.77,21.3836189338673,23.1781704532766,21.3544193653975
AAAA,2017-06-13T10:57:00Z,145.585,21.4356054649148,23.3157616517029,21.4064411505729
AAAA,2017-06-13T10:58:00Z,145.475,21.4788949369223,23.4821144832006,21.4479859955993
AAAA,2017-06-13T10:59:00Z,145.375,21.4976929144035,23.4462638255415,21.4650738170969
AAAA,2017-06-13T11:00:00Z,145.26,21.6050801456001,23.628559384472,21.568379334264
AAAA,2017-06-13T11:01:00Z,145.4,21.6335006047447,23.6874745289937,21.5997947161137
AAAA,2017-06-13T11:02:00Z,145.405,21.6475731000962,23.7092580883368,21.6071581381684
AAAA,2017-06-13T11:03:00Z,145.31,21.6918394648463,23.7499001163347,21.6451140118632
AAAA,2017-06-13T11:04:00Z,145.315,21.7472595530849,23.9818511674553,21.6970139399729
AAAA,2017-06-13T11:05:00Z,145.445,21.7869463015842,24.0712313512007,21.7458620889427
AAAA,2017-06-13T11:06:00Z,145.635,21.7395460201221,23.8566929909636,21.7045590700965
AAAA,2017-06-13T11:07:00Z,145.645,21.7475271319016,23.9428485919655,21.7141374747105
AAAA,2017-06-13T11:08:00Z,145.575,21.7319909459163,23.9560389038881,21.7043273321102
AAAA,2017-06-13T11:09:00Z,145.595,21.7055538251512,23.9481863725169,21.6779950702199
AAAA,2017-06-13T11:10:00Z,145.625,21.7040045133087,23.9442168818311,21.6782424334901
AAAA,2017-06-13T11:11:00Z,145.625,21.6852881287073,23.9578202669499,21.6582587260532
AAAA,2017-06-13T11:12:00Z,145.645,21.676384749771,23.9267738945386,21.6441571228268
AAAA,2017-06-13T11:13:00Z,145.62,21.6770487445403,23.9351982011288,21.6459004514934
AAAA,2017-06-13T11:14:00Z,145.58,21.6547525167586,23.9459758745433,21.6211468432609
AAAA,2017-06-13T11:15:00Z,145.615,21.6544033181379,23.8250465198951,21.6276137118557
AAAA,2017-06-13T11:16:00Z,145.605,21.6435482014643,23.7791548521528,21.6126051848101
AAAA,2017-06-13T11:17:00Z,145.55,21.6247514259445,23.8128564212522,21.592449610226
AAAA,2017-06-13T11:18:00Z,145.63,21.6060553148957,23.7660520003792,21.5797472412469
AAAA,2017-06-13T11:19:00Z,145.78,21.5377921098443,23.5935220499748,21.5146198864643
AAAA,2017-06-13T11:20:00Z,145.945,21.417292325036,23.3540532007704,21.3906359634077
AAAA,2017-06-13T11:21:00Z,145.925,21.3766370865413,23.1813484261994,21.3462526831304
AAAA,2017-06-13T11:22:00Z,145.925,21.3801554665449,23.1786774834609,21.3516692415539
AAAA,2017-06-13T11:23:00Z,145.865,21.3699380350297,23.24995104537,21.3333620905422
AAAA,2017-06-13T11:24:00Z,145.93,21.3582579744616,23.2196791265705,21.3276090352054
AAAA,2017-06-13T11:25:00Z,145.915,21.3238828240727,23.2316773074247,21.288408597893
AAAA,2017-06-13T11:26:00Z,145.98,21.3002012342585,23.2940721323265,21.2653421074509
AAAA,2017-06-13T11:27:00Z,145.94,21.290467533279,23.2399227509193,21.2538480801835
AAAA,2017-06-13T11:28:00Z,145.9,21.2416603502849,23.2607973205732,21.205102719322
AAAA,2017-06-13T11:29:00Z,145.835,21.2423023738412,23.3210277635627,21.2067101207177
AAAA,2017-06-13T11:30:00Z,145.98,21.2304580297065,23.3701443706341,21.1967587283349
AAAA,2017-06-13T11:31:00Z,145.89,21.215695550155,23.3621267774047,21.1808039307943
AAAA,2017-06-13T11:32:00Z,145.845,21.2319841261639,23.3753283926557,21.1963238736196
AAAA,2017-06-13T11:33:00Z,145.86,21.233044260034,23.3724730992672,21.1992491129039
AAAA,2017-06-13T11:34:00Z,145.78,21.2448230249599,23.4670757761806,21.2086060124492
AAAA,2017-06-13T11:35:00Z,145.78,21.220500322341,23.4701031608797,21.1840419303321
AAAA,2017-06-13T11:36:00Z,145.755,21.2181541917842,23.4596340953794,21.1835277232773
AAAA,2017-06-13T11:37:00Z,145.72,21.2204205004049,23.4719170441791,21.1846538917206
AAAA,2017-06-13T11:38:00Z,145.625,21.2382719662719,23.5084517286733,21.2057557767694
AAAA,2017-06-13T11:39:00Z,145.59,21.2139233327183,23.5252730129243,21.1767452231502
AAAA,2017-06-13T11:40:00Z,145.58,21.2208853900382,23.4249677493236,21.1814403944624
AAAA,2017-06-13T11:41:00Z,145.605,21.2303718866509,23.4749375954048,21.1901701393637
AAAA,2017-06-13T11:42:00Z,145.8,21.2295418386192,23.4880333429762,21.1850777216848
AAAA,2017-06-13T11:43:00Z,145.985,21.1656212452975,23.4373888750162,21.1238033037671
AAAA,2017-06-13T11:44:00Z,146.035,21.1834963364836,23.3042731349664,21.1447452250229
AAAA,2017-06-13T11:45:00Z,146,21.1745201777473,23.2873850489417,21.1359946155133
AAAA,2017-06-13T11:46:00Z,145.96,21.170836670988,23.2680384725746,21.136586751562
AAAA,2017-06-13T11:47:00Z,146.035,21.1659664044203,23.1591077281116,21.1304515214417
AAAA,2017-06-13T11:48:00Z,146.025,21.144486830895,23.1285131983556,21.1052788464332
AAAA,2017-06-13T11:49:00Z,146.085,21.1568835024819,23.0778487899192,21.1200528812836
AAAA,2017-06-13T11:50:00Z,146.055,21.1578818926894,23.0850084628961,21.1186170041302
AAAA,2017-06-13T11:51:00Z,146.025,21.1638120984665,23.0766793151511,21.1285829165081
AAAA,2017-06-13T11:52:00Z,146.055,21.1580418337267,23.0875584542233,21.1166949740364
AAAA,2017-06-13T11:53:00Z,146.055,21.1612927473406,23.0869116565075,21.1284570691759
AAAA,2017-06-13T11:54:00Z,146.09,21.1640570541864,23.0719131436058,21.128191241186
AAAA,2017-06-13T11:55:00Z,146.085,21.1640179322791,23.0470341638526,21.1272326544021
AAAA,2017-06-13T11:56:00Z,145.965,21.1532559232208,23.1405653996476,21.1161121441955
AAAA,2017-06-13T11:57:00Z,145.995,21.1559174712025,23.0425685186604,21.1163051292836
AAAA,2017-06-13T11:58:00Z,145.965,21.1370672554578,23.055737392273,21.1007085544904
AAAA,2017-06-13T11:59:00Z,146.085,21.1390742418096,23.0176970305887,21.102208713964
AAAA,2017-06-13T12:00:00Z,146.105,21.1196425711061,23.0195934932306,21.0787109800347
AAAA,2017-06-13T12:01:00Z,146.175,21.117811923536,22.9775214477236,21.0799036053113
AAAA,2017-06-13T12:02:00Z,146.175,21.0383558361488,22.9713972775582,20.9973111369268
AAAA,2017-06-13T12:03:00Z,146.175,21.0493451192608,22.9910291814824,21.0088013780215
AAAA,2017-06-13T12:04:00Z,146.195,21.0608176776075,22.9839250454052,21.0212651627765
AAAA,2017-06-13T12:05:00Z,146.135,21.0375748801451,22.96519839226,20.9973379104583
AAAA,2017-06-13T12:06:00Z,146.105,21.0408331449033,22.965242830681,20.9976275326642
AAAA,2017-06-13T12:07:00Z,146.115,21.0420874372245,22.9531110520065,20.9994144140758
AAAA,2017-06-13T12:08:00Z,146.145,21.0372794580847,22.9376517162348,20.9934363674039
AAAA,2017-06-13T12:09:00Z,146.285,21.0204739712264,22.9073077379103,20.9807779025728
AAAA,2017-06-13T12:10:00Z,146.235,21.0294016398062,22.9293309033275,20.9986788049763
AAAA,2017-06-13T12:11:00Z,146.225,21.0260012863166,22.9635255040611,20.9942043043191
AAAA,2017-06-13T12:12:00Z,146.215,21.0321018163736,22.9453393597992,21.004738371596
AAAA,2017-06-13T12:13:00Z,146.265,21.0268042133894,22.9260338029071,20.9986900341066
AAAA,2017-06-13T12:14:00Z,146.245,21.0101407481,22.8917568465787,20.9775819519334
AAAA,2017-06-13T12:15:00Z,146.295,21.0086068390058,22.8197978576416,20.9777310479321
AAAA,2017-06-13T12:16:00Z,146.36,20.9969919379181,22.7886266153929,20.9649559974766
AAAA,2017-06-13T12:17:00Z,146.295,20.9964659351824,22.8085808568099,20.9629281464772
AAAA,2017-06-13T12:18:00Z,146.265,20.9736940631395,22.8276167606433,20.9403944680095
AAAA,2017-06-13T12:19:00Z,146.245,20.9739573826179,22.8256688470671,20.9429542531072
AAAA,2017-06-13T12:20:00Z,146.345,20.937669139754,22.7954163526884,20.9058460041841
AAAA,2017-06-13T12:21:00Z,146.325,20.9142510708384,22.8176261565659,20.8798312438421
AAAA,2017-06-13T12:22:00Z,146.275,20.8998692867771,22.7886236883174,20.8601198987609
AAAA,2017-06-13T12:23:00Z,146.275,20.9059159004966,22.7641661302822,20.8692639423961
AAAA,2017-06-13T12:24:00Z,146.185,20.8760708532294,22.7247210040143,20.831535186844
AAAA,2017-06-13T12:25:00Z,146.285,20.889531356881,22.7707073764886,20.8521014140754
AAAA,2017-06-13T12:26:00Z,146.32,20.8875665810745,22.7319902063647,20.8499507250895
AAAA,2017-06-13T12:27:00Z,146.295,20.886807580991,22.7171240176611,20.8492308392526
AAAA,2017-06-13T12:28:00Z,146.275,20.8709146359873,22.6808366201146,20.8320005488094
AAAA,2017-06-13T12:29:00Z,146.155,20.840965238671,22.744143129507,20.7945172973202
AAAA,2017-06-13T12:30:00Z,146.125,20.8750194509381,22.7217099739378,20.8264385791008
AAAA,2017-06-13T12:31:00Z,146.145,20.8875628570919,22.7365904131641,20.8433511456189
AAAA,2017-06-13T12:32:00Z,146.2,20.8765304023423,22.6865227297728,20.8336173810554
AAAA,2017-06-13T12:33:00Z,146.245,20.8866664655944,22.7075185279565,20.8451950504688
AAAA,2017-06-13T12:34:00Z,146.205,20.8856426492935,22.678155837299,20.8437712167974
AAAA,2017-06-13T12:35:00Z,146.145,20.8376579752218,22.6630390756726,20.7896237390163
AAAA,2017-06-13T12:36:00Z,146.25,20.8608871139692,22.663215080734,20.8172910667609
AAAA,2017-06-13T12:37:00Z,146.345,20.8452931049798,22.5977594601057,20.8043308712325
AAAA,2017-06-13T12:38:00Z,146.415,20.8396146371895,22.5281591936482,20.8001246120128
AAAA,2017-06-13T12:39:00Z,146.395,20.8333341921415,22.5265947406283,20.7932871802685
AAAA,2017-06-13T12:40:00Z,146.385,20.8087801591517,22.4788855055273,20.7644333042473
AAAA,2017-06-13T12:41:00Z,146.4,20.8094163418273,22.4500966067026,20.7712108107062
AAAA,2017-06-13T12:42:00Z,146.47,20.8094328838571,22.4232029812529,20.7752518048053
AAAA,2017-06-13T12:43:00Z,146.53,20.8132144744777,22.4109475681162,20.7833741460567
AAAA,2017-06-13T12:44:00Z,146.495,20.8064322610982,22.3834587641629,20.7773464833855
AAAA,2017-06-13T12:45:00Z,146.44,20.8104673012109,22.4230411742026,20.7778010491279
AAAA,2017-06-13T12:46:00Z,146.465,20.8019758967562,22.3950367455177,20.7682732162701
AAAA,2017-06-13T12:47:00Z,146.485,20.8077402515163,22.3768310905249,20.7761679788388
AAAA,2017-06-13T12:48:00Z,146.425,20.8103931580988,22.4080872809172,20.7758526981174
AAAA,2017-06-13T12:49:00Z,146.465,20.8018790805585,22.366854155752,20.7690284360144
AAAA,2017-06-13T12:50:00Z,146.455,20.8006503881376,22.3623306481371,20.7673203485946
AAAA,2017-06-13T12:51:00Z,146.375,20.8110855498916,22.4354571876934,20.7808299579755
AAAA,2017-06-13T12:52:00Z,146.305,20.8213713162323,22.446010867037,20.7913391265713
AAAA,2017-06-13T12:53:00Z,146.325,20.8164419584907,22.4427046133868,20.7864885478796
AAAA,2017-06-13T12:54:00Z,146.325,20.8217985435461,22.428219866228,20.7927147595994
AAAA,2017-06-13T12:55:00Z,146.415,20.8151587611616,22.3972126150388,20.7862413729295
AAAA,2017-06-13T12:56:00Z,146.405,20.8213894132807,22.3824755898872,20.7974454392449
AAAA,2017-06-13T12:57:00Z,146.355,20.8147594813999,22.3864455757343,20.7932913985617
AAAA,2017-06-13T12:58:00Z,146.395,20.8088585039283,22.3934354685826,20.7846040564406
AAAA,2017-06-13T12:59:00Z,146.365,20.798252882461,22.3590468598595,20.7751766673669
AAAA,2017-06-13T13:00:00Z,146.335,20.8212765138715,22.4130543500347,20.7995549859022
AAAA,2017-06-13T13:01:00Z,146.315,20.8354516374048,22.4177589349765,20.8158055144901
AAAA,2017-06-13T13:02:00Z,146.295,20.8364100532146,22.6225545556176,20.8039954622296
AAAA,2017-06-13T13:03:00Z,146.23,20.8404009593452,22.4773352202851,20.8197799201061
AAAA,2017-06-13T13:04:00Z,146.275,20.8448164597929,22.4755681374963,20.8256445839946
AAAA,2017-06-13T13:05:00Z,146.325,20.8378794347687,22.4788287179294,20.8133086553735
AAAA,2017-06-13T13:06:00Z,146.315,20.826954620989,22.4310241335568,20.8029718359082
AAAA,2017-06-13T13:07:00Z,146.31,20.8274963972836,22.438406154229,20.8041662040175
AAAA,2017-06-13T13:08:00Z,146.33,20.8293406042822,22.4572617219145,20.8082494142946
AAAA,2017-06-13T13:09:00Z,146.32,20.8298941709969,22.425270556233,20.8110032427846
AAAA,2017-06-13T13:10:00Z,146.21,20.8326859981654,22.4415936768763,20.8096714777023
AAAA,2017-06-13T13:11:00Z,146.285,20.852811800831,22.436735320368,20.8316254916908
AAAA,2017-06-13T13:12:00Z,146.305,20.8491449311893,22.4151784292186,20.8272137150396
AAAA,2017-06-13T13:13:00Z,146.335,20.7828757958391,22.4120796601827,20.7563502394082
AAAA,2017-06-13T13:14:00Z,146.325,20.7743621900962,22.3954553172867,20.7511921095197
AAAA,2017-06-13T13:15:00Z,146.315,20.7809243566276,22.4233724074036,20.7608932360215
AAAA,2017-06-13T13:16:00Z,146.335,20.7670084262145,22.3988524835009,20.7441115315022
AAAA,2017-06-13T13:17:00Z,146.325,20.7686220836776,22.4155111996929,20.7453183019372
AAAA,2017-06-13T13:18:00Z,146.32,20.7385191663379,22.4102119353568,20.719063048278
AAAA,2017-06-13T13:19:00Z,146.305,20.6984327735399,22.4098121126871,20.6753009822292
AAAA,2017-06-13T13:20:00Z,146.32,20.6855029942941,22.3711889111733,20.6601198564383
AAAA,2017-06-13T13:21:00Z,146.34,20.6809238950436,22.3300747185198,20.6565740231971
AAAA,2017-06-13T13:22:00Z,146.285,20.6662605568105,22.3157708970399,20.640696814127
AAAA,2017-06-13T13:23:00Z,146.37,20.6057045793887,22.3222572986254,20.5795906712916
AAAA,2017-06-13T13:24:00Z,146.385,20.6014638823232,22.2959172480768,20.5772058728245
AAAA,2017-06-13T13:25:00Z,146.355,20.5915430344775,22.2262348036923,20.5698882375795
AAAA,2017-06-13T13:26:00Z,146.365,20.5918426476796,22.1565251770767,20.5745927073794
AAAA,2017-06-13T13:27:00Z,146.335,20.537285409928,22.195667890408,20.5157101738653
AAAA,2017-06-13T13:28:00Z,146.325,20.5070988219371,22.1628767179183,20.4806817519167
AAAA,2017-06-13T13:29:00Z,146.345,20.4796221642553,22.1325726313255,20.4508805312332
AAAA,2017-06-13T13:30:00Z,146.355,20.4784007780183,22.1268257050159,20.4503429537759
AAAA,2017-06-13T13:31:00Z,146.315,20.4726745628836,22.132921080245,20.4456306391685
AAAA,2017-06-13T13:32:00Z,146.295,20.4806846661304,22.1299415889287,20.4575674779583
AAAA,2017-06-13T13:33:00Z,146.285,20.4592269105292,22.1368732849451,20.4332390068202
AAAA,2017-06-13T13:34:00Z,146.245,20.4727750358971,22.1232570469948,20.4481793843661
AAAA,2017-06-13T13:35:00Z,146.235,20.4636389535174,22.138884161721,20.4392043527968
AAAA,2017-06-13T13:36:00Z,146.205,20.4463811847633,22.1261424404617,20.4201093703049
AAAA,2017-06-13T13:37:00Z,146.195,20.4305786963991,22.1741733003859,20.4062541631001
AAAA,2017-06-13T13:38:00Z,146.225,20.4331440287238,22.1702752154293,20.4197029747007
AAAA,2017-06-13T13:39:00Z,146.285,20.3696099028464,22.0729303513902,20.3529300550584
AAAA,2017-06-13T13:40:00Z,146.285,20.3337963243284,22.0761180274946,20.3163586198237
AAAA,2017-06-13T13:41:00Z,146.255,20.3321127641843,22.0905076405545,20.3139690219704
AAAA,2017-06-13T13:42:00Z,146.235,20.3027437223101,22.0319809175092,20.2875422346984
AAAA,2017-06-13T13:43:00Z,146.195,20.3062405135254,22.0225376967736,20.2918686310948
AAAA,2017-06-13T13:44:00Z,146.115,20.2948736643884,21.9948485208991,20.2875456036436
AAAA,2017-06-13T13:45:00Z,146.165,20.301571397847,21.966457145682,20.2938714633832
AAAA,2017-06-13T13:46:00Z,146.075,20.2798351650772,21.9960321049417,20.2689129326435
AAAA,2017-06-13T13:47:00Z,145.955,20.329255290982,22.0214801218112,20.3151821514113
AAAA,2017-06-13T13:48:00Z,145.935,20.3270139872716,22.0236878454057,20.3089774941477
AAAA,2017-06-13T13:49:00Z,145.905,20.357885483418,22.0280735576542,20.3412932350189
